Source,Target,Type ,Weight
2257,b,Undirected,2465
2258,b,Undirected,2932
2259,b,Undirected,8258
2260,b,Undirected,2725
2261,b,Undirected,2157
2262,b,Undirected,1915
2263,b,Undirected,3954
2264,b,Undirected,4494
2265,b,Undirected,11706
2266,b,Undirected,3762
2267,b,Undirected,7096
2268,b,Undirected,3184
2269,b,Undirected,3995
2270,b,Undirected,14879
2271,b,Undirected,7189
2272,b,Undirected,13014
2273,b,Undirected,1983
2274,b,Undirected,1863
2275,b,Undirected,2000
2276,b,Undirected,2101
2277,b,Undirected,1966
2278,b,Undirected,1651
2279,b,Undirected,2111
2280,b,Undirected,3008
2281,b,Undirected,3546
2282,b,Undirected,4600
2283,b,Undirected,2572
2284,b,Undirected,2282
2285,b,Undirected,2274
2286,b,Undirected,1787
2287,b,Undirected,3401
2288,b,Undirected,2546
2289,b,Undirected,2177
2290,b,Undirected,3091
2291,b,Undirected,1981
2292,b,Undirected,2319
2293,b,Undirected,4737
2294,b,Undirected,2001
2295,b,Undirected,2371
2296,b,Undirected,3440
2297,b,Undirected,4190
2298,b,Undirected,8284
2299,b,Undirected,2316
2300,b,Undirected,2915
2301,b,Undirected,2302
2302,b,Undirected,3190
2303,b,Undirected,1361
2304,b,Undirected,1692
2305,b,Undirected,1979
2306,b,Undirected,2829
2307,b,Undirected,2172
2308,b,Undirected,2506
2309,b,Undirected,5938
2310,b,Undirected,3152
2311,b,Undirected,2021
2312,b,Undirected,2790
2313,b,Undirected,1411
2314,b,Undirected,1627
2315,b,Undirected,16508
2316,b,Undirected,2593
2317,b,Undirected,6628
2318,b,Undirected,2848
2319,b,Undirected,6844
2320,b,Undirected,2749
2321,b,Undirected,1929
2322,b,Undirected,1682
2323,b,Undirected,1785
2324,b,Undirected,1667
2325,b,Undirected,1893
2326,b,Undirected,3214
2327,b,Undirected,4104
2328,b,Undirected,2697
2329,b,Undirected,2145
2330,b,Undirected,1419
2331,b,Undirected,2078
2332,b,Undirected,1512
2333,b,Undirected,1564
2334,b,Undirected,2346
2335,b,Undirected,2825
2336,b,Undirected,4841
2337,b,Undirected,1556
2338,b,Undirected,2657
2339,b,Undirected,2310
2340,b,Undirected,1921
2341,b,Undirected,1574
2342,b,Undirected,2553
2343,b,Undirected,2375
2344,b,Undirected,3277
2345,b,Undirected,1509
2346,b,Undirected,1845
2347,b,Undirected,1644
2348,b,Undirected,1896
2349,b,Undirected,1663
2350,b,Undirected,3484
2351,b,Undirected,3166
2352,b,Undirected,2081
2353,b,Undirected,3045
2354,b,Undirected,2104
2355,b,Undirected,3184
2356,b,Undirected,2479
2357,b,Undirected,1929
2358,b,Undirected,5489
2359,b,Undirected,4904
2360,b,Undirected,3725
2361,b,Undirected,2839
2362,b,Undirected,4606
2363,b,Undirected,2662
2364,b,Undirected,2423
2365,b,Undirected,3032
2366,b,Undirected,2505
2367,b,Undirected,2128
2368,b,Undirected,2373
2369,b,Undirected,3461
2370,b,Undirected,6384
2371,b,Undirected,4344
2372,b,Undirected,2825
2373,b,Undirected,2969
2374,b,Undirected,4958
2375,b,Undirected,2069
2376,b,Undirected,2704
2377,b,Undirected,1557
2378,b,Undirected,2070
2379,b,Undirected,1294
2380,b,Undirected,1346
2381,b,Undirected,5052
2382,b,Undirected,10600
2383,b,Undirected,7182
2384,b,Undirected,4095
2385,b,Undirected,5032
2386,b,Undirected,2104
2387,b,Undirected,4560
2388,b,Undirected,3773
2389,b,Undirected,3539
2390,b,Undirected,3688
2391,b,Undirected,3146
2392,b,Undirected,2081
2393,b,Undirected,3958
2394,b,Undirected,1781
2395,b,Undirected,2343
2396,b,Undirected,4293
2397,b,Undirected,3452
2398,b,Undirected,2011
2399,b,Undirected,1955
2400,b,Undirected,1770
2401,b,Undirected,1762
2402,b,Undirected,4788
2403,b,Undirected,5084
2404,b,Undirected,2467
2405,b,Undirected,1750
2406,b,Undirected,2403
2407,b,Undirected,4470
2408,b,Undirected,3066
2409,b,Undirected,1826
2410,b,Undirected,1820
2411,b,Undirected,2016
2412,b,Undirected,1850
2413,b,Undirected,6193
2414,b,Undirected,4326
2415,b,Undirected,2712
2416,b,Undirected,1678
2417,b,Undirected,1725
2418,b,Undirected,1275
2419,b,Undirected,1063
2420,b,Undirected,1425
2421,b,Undirected,2345
2422,b,Undirected,1985
2423,b,Undirected,6031
2424,b,Undirected,3343
2425,b,Undirected,3845
2426,b,Undirected,3016
2427,b,Undirected,5090
2428,b,Undirected,1845
2429,b,Undirected,3176
2430,b,Undirected,1883
2431,b,Undirected,1817
2432,b,Undirected,1894
2433,b,Undirected,3831
2434,b,Undirected,5254
2435,b,Undirected,3446
2436,b,Undirected,1607
2437,b,Undirected,1106
2438,b,Undirected,1250
2439,b,Undirected,1781
2440,b,Undirected,1520
2441,b,Undirected,5282
2442,b,Undirected,3132
2443,b,Undirected,1759
2444,b,Undirected,1747
2445,b,Undirected,1636
2446,b,Undirected,1297
2447,b,Undirected,2111
2448,b,Undirected,1296
2449,b,Undirected,1286
2450,b,Undirected,1409
2451,b,Undirected,1089
2452,b,Undirected,2408
2453,b,Undirected,3281
2454,b,Undirected,2069
2455,b,Undirected,1403
2456,b,Undirected,1778
2457,b,Undirected,1864
2458,b,Undirected,2989
2459,b,Undirected,1933
2460,b,Undirected,1556
2461,b,Undirected,2759
2462,b,Undirected,2139
2463,b,Undirected,3322
2464,b,Undirected,2421
2465,b,Undirected,1834
2466,b,Undirected,2161
2467,b,Undirected,1964
2468,b,Undirected,2849
2469,b,Undirected,5196
2470,b,Undirected,4076
2471,b,Undirected,1892
2472,b,Undirected,2560
2473,b,Undirected,1963
2474,b,Undirected,1872
2475,b,Undirected,3353
2476,b,Undirected,1553
2477,b,Undirected,1896
2478,b,Undirected,1258
2479,b,Undirected,1185
2480,b,Undirected,1394
2481,b,Undirected,1524
2482,b,Undirected,1473
2483,b,Undirected,1878
2484,b,Undirected,2948
2485,b,Undirected,4742
2486,b,Undirected,5054
2487,b,Undirected,5248
2488,b,Undirected,3372
2489,b,Undirected,2393
2490,b,Undirected,2276
2491,b,Undirected,1812
2492,b,Undirected,2500
2493,b,Undirected,2468
2494,b,Undirected,1795
2495,b,Undirected,2704
2496,b,Undirected,1919
2497,b,Undirected,2566
2498,b,Undirected,2425
2499,b,Undirected,2385
2500,b,Undirected,1680
2501,b,Undirected,1882
2502,b,Undirected,2432
2503,b,Undirected,2037
2504,b,Undirected,2583
2505,b,Undirected,3588
2506,b,Undirected,1355
2507,b,Undirected,1683
2508,b,Undirected,941
2509,b,Undirected,2682
2510,b,Undirected,1766
2511,b,Undirected,1595
2512,b,Undirected,1483
2513,b,Undirected,1598
2514,b,Undirected,1651
2515,b,Undirected,1454
2516,b,Undirected,1706
2517,b,Undirected,1401
2518,b,Undirected,3054
2519,b,Undirected,1329
2520,b,Undirected,1638
2521,b,Undirected,1508
2522,b,Undirected,1828
2523,b,Undirected,1678
2524,b,Undirected,1493
2525,b,Undirected,1628
2526,b,Undirected,1405
2527,b,Undirected,1197
2528,b,Undirected,2573
2529,b,Undirected,2042
2530,b,Undirected,5786
2531,b,Undirected,1205
2532,b,Undirected,1259
2533,b,Undirected,2824
2534,b,Undirected,1130
2535,b,Undirected,1181
2536,b,Undirected,1515
2537,b,Undirected,1767
2538,b,Undirected,2408
2539,b,Undirected,3094
2540,b,Undirected,5349
2541,b,Undirected,26773
2542,b,Undirected,2365
2543,b,Undirected,1607
2544,b,Undirected,3041
2545,b,Undirected,2509
2546,b,Undirected,3370
2547,b,Undirected,6082
2548,b,Undirected,2804
2549,b,Undirected,1802
2550,b,Undirected,1620
2551,b,Undirected,1744
2552,b,Undirected,1957
2553,b,Undirected,2829
2554,b,Undirected,2717
2555,b,Undirected,1790
2556,b,Undirected,2464
2557,b,Undirected,1452
2558,b,Undirected,1620
2559,b,Undirected,4126
2560,b,Undirected,2958
2561,b,Undirected,2098
2562,b,Undirected,1801
2563,b,Undirected,1813
2564,b,Undirected,2178
2565,b,Undirected,1613
2566,b,Undirected,2479
2567,b,Undirected,1681
2568,b,Undirected,1399
2569,b,Undirected,2083
2570,b,Undirected,1857
2571,b,Undirected,1403
2572,b,Undirected,1767
2573,b,Undirected,1694
2574,b,Undirected,1491
2575,b,Undirected,1347
2576,b,Undirected,1306
2577,b,Undirected,1142
2578,b,Undirected,1199
2579,b,Undirected,2368
2580,b,Undirected,1481
2581,b,Undirected,1302
2582,b,Undirected,2381
2583,b,Undirected,3905
2584,b,Undirected,1482
2585,b,Undirected,1369
2586,b,Undirected,1638
2587,b,Undirected,1561
2588,b,Undirected,1722
2589,b,Undirected,1476
2590,b,Undirected,1191
2591,b,Undirected,1472
2592,b,Undirected,1421
2593,b,Undirected,2737
2594,b,Undirected,2029
2595,b,Undirected,1375
2596,b,Undirected,1432
2597,b,Undirected,1331
2598,b,Undirected,1280
2599,b,Undirected,1216
2600,b,Undirected,1215
2601,b,Undirected,975
2602,b,Undirected,1485
2603,b,Undirected,4154
2604,b,Undirected,6837
2605,b,Undirected,1794
2606,b,Undirected,3806
2607,b,Undirected,2012
2608,b,Undirected,5591
2609,b,Undirected,2486
2610,b,Undirected,3055
2611,b,Undirected,2080
2612,b,Undirected,1919
2613,b,Undirected,2072
2614,b,Undirected,2548
2615,b,Undirected,2735
2616,b,Undirected,4396
2617,b,Undirected,1475
2618,b,Undirected,1409
2619,b,Undirected,2458
2620,b,Undirected,1919
2621,b,Undirected,994
2622,b,Undirected,2031
2623,b,Undirected,6305
2624,b,Undirected,1703
2625,b,Undirected,1500
2626,b,Undirected,1322
2627,b,Undirected,1308
2628,b,Undirected,1366
2629,b,Undirected,1442
2630,b,Undirected,1352
2631,b,Undirected,1121
2632,b,Undirected,2007
2633,b,Undirected,1274
2634,b,Undirected,1575
2635,b,Undirected,1324
2636,b,Undirected,1237
2637,b,Undirected,1384
2638,b,Undirected,1444
2639,b,Undirected,1722
2640,b,Undirected,2897
2641,b,Undirected,1619
2642,b,Undirected,1789
2643,b,Undirected,1787
2644,b,Undirected,1696
2645,b,Undirected,1543
2646,b,Undirected,1220
2647,b,Undirected,2622
2648,b,Undirected,1897
2649,b,Undirected,5165
2650,b,Undirected,3003
2651,b,Undirected,2029
2652,b,Undirected,1560
2653,b,Undirected,2184
2654,b,Undirected,1864
2655,b,Undirected,2074
2656,b,Undirected,1380
2657,b,Undirected,1669
2658,b,Undirected,2405
2659,b,Undirected,1977
2660,b,Undirected,1432
2661,b,Undirected,1177
2662,b,Undirected,1277
2663,b,Undirected,1413
2664,b,Undirected,1294
2665,b,Undirected,1141
2666,b,Undirected,1872
2667,b,Undirected,1388
2668,b,Undirected,2712
2669,b,Undirected,1100
2670,b,Undirected,5974
2671,b,Undirected,3261
2672,b,Undirected,2109
2673,b,Undirected,1981
2674,b,Undirected,2253
2675,b,Undirected,3969
2676,b,Undirected,2149
2677,b,Undirected,2211
2678,b,Undirected,1136
2679,b,Undirected,1684
2680,b,Undirected,2100
2681,b,Undirected,1322
2682,b,Undirected,4240
2683,b,Undirected,1983
2684,b,Undirected,2291
2685,b,Undirected,1615
2686,b,Undirected,1440
2687,b,Undirected,1445
2688,b,Undirected,3145
2689,b,Undirected,2317
2690,b,Undirected,1809
2691,b,Undirected,974
2692,b,Undirected,2366
2693,b,Undirected,4187
2694,b,Undirected,3736
2695,b,Undirected,2805
2696,b,Undirected,6988
2697,b,Undirected,2090
2698,b,Undirected,1535
2699,b,Undirected,1544
2700,b,Undirected,1598
2701,b,Undirected,2150
2702,b,Undirected,2414
2703,b,Undirected,1543
2704,b,Undirected,1747
2705,b,Undirected,1592
2706,b,Undirected,1213
2707,b,Undirected,1312
2708,b,Undirected,1364
2709,b,Undirected,1255
2710,b,Undirected,1453
2711,b,Undirected,1166
2712,b,Undirected,1166
2713,b,Undirected,2444
2714,b,Undirected,1398
2715,b,Undirected,3041
2716,b,Undirected,2165
2717,b,Undirected,1820
2718,b,Undirected,2555
2719,b,Undirected,1708
2720,b,Undirected,1609
2721,b,Undirected,2136
2722,b,Undirected,2077
2723,b,Undirected,1393
2724,b,Undirected,8242
2725,b,Undirected,1822
2726,b,Undirected,1708
2727,b,Undirected,1906
2728,b,Undirected,1580
2729,b,Undirected,3543
2730,b,Undirected,7594
2731,b,Undirected,4398
2732,b,Undirected,6181
2733,b,Undirected,11368
2734,b,Undirected,1847
2735,b,Undirected,1934
2736,b,Undirected,1586
2737,b,Undirected,1721
2738,b,Undirected,1365
2739,b,Undirected,1318
2740,b,Undirected,3696
2741,b,Undirected,1880
2742,b,Undirected,1453
2743,b,Undirected,1435
2744,b,Undirected,1930
2745,b,Undirected,2169
2746,b,Undirected,1463
2747,b,Undirected,1645
2748,b,Undirected,1604
2749,b,Undirected,2851
2750,b,Undirected,1803
2751,b,Undirected,2955
2752,b,Undirected,14246
2753,b,Undirected,1860
2754,b,Undirected,1936
2755,b,Undirected,2329
2756,b,Undirected,6184
2757,b,Undirected,9142
2758,b,Undirected,2168
2759,b,Undirected,3068
2760,b,Undirected,3224
2761,b,Undirected,2442
2762,b,Undirected,4746
2763,b,Undirected,2465
2764,b,Undirected,2157
2765,b,Undirected,2679
2766,b,Undirected,2443
2767,b,Undirected,2199
2768,b,Undirected,3871
2769,b,Undirected,3475
2770,b,Undirected,5382
2771,b,Undirected,2332
2772,b,Undirected,2854
2773,b,Undirected,2835
2774,b,Undirected,3090
2775,b,Undirected,1360
2776,b,Undirected,1613
2777,b,Undirected,873
2778,b,Undirected,1246
2779,b,Undirected,3672
2780,b,Undirected,1884
2781,b,Undirected,1355
2782,b,Undirected,1989
2783,b,Undirected,1606
2784,b,Undirected,1563
2785,b,Undirected,1314
2786,b,Undirected,1812
2787,b,Undirected,1388
2788,b,Undirected,1489
2789,b,Undirected,3698
2790,b,Undirected,1320
2791,b,Undirected,1207
2792,b,Undirected,1508
2793,b,Undirected,1365
2794,b,Undirected,1316
2795,b,Undirected,3307
2796,b,Undirected,2544
2797,b,Undirected,2250
2798,b,Undirected,6315
2799,b,Undirected,2963
2800,b,Undirected,2274
2801,b,Undirected,3479
2802,b,Undirected,1920
2803,b,Undirected,2068
2804,b,Undirected,1776
2805,b,Undirected,3903
2806,b,Undirected,3085
2807,b,Undirected,2719
2808,b,Undirected,4032
2809,b,Undirected,4916
2810,b,Undirected,10035
2811,b,Undirected,2687
2812,b,Undirected,2464
2813,b,Undirected,3848
2814,b,Undirected,3962
2815,b,Undirected,3104
2816,b,Undirected,3020
2817,b,Undirected,1977
2818,b,Undirected,2130
2819,b,Undirected,1472
2820,b,Undirected,1704
2821,b,Undirected,1453
2822,b,Undirected,3313
2823,b,Undirected,1953
2824,b,Undirected,2479
2825,b,Undirected,3456
2826,b,Undirected,7743
2827,b,Undirected,2593
2828,b,Undirected,1531
2829,b,Undirected,1704
2830,b,Undirected,1276
2831,b,Undirected,2021
2832,b,Undirected,1492
2833,b,Undirected,1463
2834,b,Undirected,1709
2835,b,Undirected,1591
2836,b,Undirected,1240
2837,b,Undirected,1671
2838,b,Undirected,2016
2839,b,Undirected,1856
2840,b,Undirected,2485
2841,b,Undirected,4382
2842,b,Undirected,1877
2843,b,Undirected,1977
2844,b,Undirected,3513
2845,b,Undirected,1843
2846,b,Undirected,2279
2847,b,Undirected,3311
2848,b,Undirected,1694
2849,b,Undirected,1661
2850,b,Undirected,1423
2851,b,Undirected,2988
2852,b,Undirected,1488
2853,b,Undirected,3254
2854,b,Undirected,1891
2855,b,Undirected,2055
2856,b,Undirected,3012
2857,b,Undirected,1720
2858,b,Undirected,6025
2859,b,Undirected,1709
2860,b,Undirected,1488
2861,b,Undirected,2432
2862,b,Undirected,1671
2863,b,Undirected,894
2864,b,Undirected,947
2865,b,Undirected,975
2866,b,Undirected,7324
2867,b,Undirected,1628
2868,b,Undirected,1962
2869,b,Undirected,1383
2870,b,Undirected,3201
2871,b,Undirected,2577
2872,b,Undirected,1854
2873,b,Undirected,1969
2874,b,Undirected,1492
2875,b,Undirected,1602
2876,b,Undirected,1543
2877,b,Undirected,1695
2878,b,Undirected,1643
2879,b,Undirected,1380
2880,b,Undirected,1512
2881,b,Undirected,1544
2882,b,Undirected,3413
2883,b,Undirected,1220
2884,b,Undirected,1455
2885,b,Undirected,1065
2886,b,Undirected,821
2887,b,Undirected,2131
2888,b,Undirected,1743
2889,b,Undirected,1603
2890,b,Undirected,1693
2891,b,Undirected,1639
2892,b,Undirected,1822
2893,b,Undirected,2702
2894,b,Undirected,2592
2895,b,Undirected,1633
2896,b,Undirected,2200
2897,b,Undirected,2098
2898,b,Undirected,2587
2899,b,Undirected,2142
2900,b,Undirected,2735
2901,b,Undirected,2420
2902,b,Undirected,1873
2903,b,Undirected,4481
2904,b,Undirected,1660
2905,b,Undirected,1896
2906,b,Undirected,1686
2907,b,Undirected,1442
2908,b,Undirected,1495
2909,b,Undirected,1298
2910,b,Undirected,2013
2911,b,Undirected,1745
2912,b,Undirected,1342
2913,b,Undirected,1307
2914,b,Undirected,1629
2915,b,Undirected,761
2916,b,Undirected,825
2917,b,Undirected,916
2918,b,Undirected,821
2919,b,Undirected,844
2920,b,Undirected,964
2921,b,Undirected,782
2922,b,Undirected,3328
2923,b,Undirected,2546
2924,b,Undirected,2260
2925,b,Undirected,2725
2926,b,Undirected,1813
2927,b,Undirected,2724
2928,b,Undirected,2480
2929,b,Undirected,1673
2930,b,Undirected,1534
2931,b,Undirected,1768
2932,b,Undirected,1803
2933,b,Undirected,1300
2934,b,Undirected,1329
2935,b,Undirected,1153
2936,b,Undirected,942
2937,b,Undirected,787
2938,b,Undirected,985
2939,b,Undirected,827
2940,b,Undirected,839
2941,b,Undirected,2331
2942,b,Undirected,1819
2943,b,Undirected,3006
2944,b,Undirected,1986
2945,b,Undirected,1734
2946,b,Undirected,1551
2947,b,Undirected,4658
2948,b,Undirected,1454
2949,b,Undirected,1482
2950,b,Undirected,4919
2951,b,Undirected,2278
2952,b,Undirected,2027
2953,b,Undirected,1606
2954,b,Undirected,2597
2955,b,Undirected,1576
2956,b,Undirected,2386
2957,b,Undirected,1422
2958,b,Undirected,1565
2959,b,Undirected,1691
2960,b,Undirected,1573
2961,b,Undirected,1269
2962,b,Undirected,908
2963,b,Undirected,1049
2964,b,Undirected,884
2965,b,Undirected,1515
2966,b,Undirected,2338
2967,b,Undirected,1589
2968,b,Undirected,1874
2969,b,Undirected,1793
2970,b,Undirected,1329
2971,b,Undirected,1838
2972,b,Undirected,2448
2973,b,Undirected,2095
2974,b,Undirected,1473
2975,b,Undirected,1871
2976,b,Undirected,2352
2977,b,Undirected,1741
2978,b,Undirected,2158
2979,b,Undirected,1534
2980,b,Undirected,1501
2981,b,Undirected,1348
2982,b,Undirected,1709
2983,b,Undirected,1839
2984,b,Undirected,1740
2985,b,Undirected,1409
2986,b,Undirected,1950
2987,b,Undirected,1417
2988,b,Undirected,1447
2989,b,Undirected,4593
2990,b,Undirected,1421
2991,b,Undirected,1220
2992,b,Undirected,1960
2993,b,Undirected,1152
2994,b,Undirected,981
2995,b,Undirected,1366
2996,b,Undirected,2332
2997,b,Undirected,1359
2998,b,Undirected,2113
2999,b,Undirected,1466
3000,b,Undirected,1699
3001,b,Undirected,3195
3002,b,Undirected,1394
3003,b,Undirected,1050
3004,b,Undirected,1116
3005,b,Undirected,1072
3006,b,Undirected,991
3007,b,Undirected,1053
3008,b,Undirected,1019
3009,b,Undirected,946
3010,b,Undirected,1004
3011,b,Undirected,1097
3012,b,Undirected,1048
3013,b,Undirected,949
3014,b,Undirected,982
3015,b,Undirected,1095
3016,b,Undirected,993
3017,b,Undirected,976
3018,b,Undirected,1032
3019,b,Undirected,1032
3020,b,Undirected,1152
3021,b,Undirected,939
3022,b,Undirected,876
3023,b,Undirected,1182
3024,b,Undirected,957
3025,b,Undirected,1011
3026,b,Undirected,949
3027,b,Undirected,988
3028,b,Undirected,1039
3029,b,Undirected,988
3030,b,Undirected,1120
3031,b,Undirected,1147
3032,b,Undirected,918
3033,b,Undirected,985
3034,b,Undirected,1064
3035,b,Undirected,1045
3036,b,Undirected,1782
3037,b,Undirected,994
3038,b,Undirected,1118
3039,b,Undirected,1628
3040,b,Undirected,1177
3041,b,Undirected,940
3042,b,Undirected,971
3043,b,Undirected,1177
3044,b,Undirected,992
3045,b,Undirected,1272
3046,b,Undirected,1185
3047,b,Undirected,1373
3048,b,Undirected,1224
3049,b,Undirected,1172
3050,b,Undirected,1184
3051,b,Undirected,1114
3052,b,Undirected,1183
3053,b,Undirected,1193
3054,b,Undirected,1957
3055,b,Undirected,2566
3056,b,Undirected,1703
3057,b,Undirected,3048
3058,b,Undirected,1717
3059,b,Undirected,2126
3060,b,Undirected,1910
3061,b,Undirected,1479
3062,b,Undirected,1125
3063,b,Undirected,1720
3064,b,Undirected,1641
3065,b,Undirected,1802
3066,b,Undirected,1246
3067,b,Undirected,1164
3068,b,Undirected,1127
3069,b,Undirected,1273
3070,b,Undirected,1673
3071,b,Undirected,8039
3072,b,Undirected,5670
3073,b,Undirected,14824
3074,b,Undirected,3189
3075,b,Undirected,1102
3076,b,Undirected,1838
3077,b,Undirected,4147
3078,b,Undirected,2786
3079,b,Undirected,3855
3080,b,Undirected,2490
3081,b,Undirected,3636
3082,b,Undirected,2357
3083,b,Undirected,4899
3084,b,Undirected,3157
3085,b,Undirected,1501
3086,b,Undirected,1482
3087,b,Undirected,2083
3088,b,Undirected,2746
3089,b,Undirected,6360
3090,b,Undirected,2111
3091,b,Undirected,1771
3092,b,Undirected,1783
3093,b,Undirected,3259
3094,b,Undirected,1715
3095,b,Undirected,1750
3096,b,Undirected,1429
3097,b,Undirected,1590
3098,b,Undirected,7299
3099,b,Undirected,2898
3100,b,Undirected,3003
3101,b,Undirected,1872
3102,b,Undirected,1771
3103,b,Undirected,1621
3104,b,Undirected,4135
3105,b,Undirected,2869
3106,b,Undirected,3400
3107,b,Undirected,3741
3108,b,Undirected,2678
3109,b,Undirected,1252
3110,b,Undirected,1147
3111,b,Undirected,1096
3112,b,Undirected,1218
3113,b,Undirected,1361
3114,b,Undirected,831
3115,b,Undirected,917
3116,b,Undirected,788
3117,b,Undirected,2551
3118,b,Undirected,4562
3119,b,Undirected,3332
3120,b,Undirected,2203
3121,b,Undirected,1743
3122,b,Undirected,1573
3123,b,Undirected,1347
3124,b,Undirected,3651
3125,b,Undirected,1957
3126,b,Undirected,2195
3127,b,Undirected,2047
3128,b,Undirected,3997
3129,b,Undirected,2591
3130,b,Undirected,1780
3131,b,Undirected,4494
3132,b,Undirected,3047
3133,b,Undirected,2343
3134,b,Undirected,1424
3135,b,Undirected,1496
3136,b,Undirected,1318
3137,b,Undirected,1396
3138,b,Undirected,1288
3139,b,Undirected,1267
3140,b,Undirected,1803
3141,b,Undirected,3415
3142,b,Undirected,2148
3143,b,Undirected,1860
3144,b,Undirected,2040
3145,b,Undirected,2269
3146,b,Undirected,1992
3147,b,Undirected,1782
3148,b,Undirected,4945
3149,b,Undirected,3567
3150,b,Undirected,3048
3151,b,Undirected,1397
3152,b,Undirected,1499
3153,b,Undirected,2887
3154,b,Undirected,1848
3155,b,Undirected,1695
3156,b,Undirected,1969
3157,b,Undirected,1220
3158,b,Undirected,1620
3159,b,Undirected,2933
3160,b,Undirected,1379
3161,b,Undirected,1143
3162,b,Undirected,1558
3163,b,Undirected,3859
3164,b,Undirected,4927
3165,b,Undirected,3486
3166,b,Undirected,958
3167,b,Undirected,1391
3168,b,Undirected,1829
3169,b,Undirected,1185
3170,b,Undirected,1413
3171,b,Undirected,1763
3172,b,Undirected,1362
3173,b,Undirected,1062
3174,b,Undirected,1550
3175,b,Undirected,1077
3176,b,Undirected,1248
3177,b,Undirected,1035
3178,b,Undirected,1100
3179,b,Undirected,916
3180,b,Undirected,1191
3181,b,Undirected,964
3182,b,Undirected,1244
3183,b,Undirected,1215
3184,b,Undirected,1474
3185,b,Undirected,1004
3186,b,Undirected,1360
3187,b,Undirected,1319
3188,b,Undirected,996
3189,b,Undirected,983
3190,b,Undirected,1660
3191,b,Undirected,1114
3192,b,Undirected,4043
3193,b,Undirected,2184
3194,b,Undirected,2920
3195,b,Undirected,1988
3196,b,Undirected,1919
3197,b,Undirected,2276
3198,b,Undirected,1723
3199,b,Undirected,1640
3200,b,Undirected,2044
3201,b,Undirected,4004
3202,b,Undirected,1967
3203,b,Undirected,3022
3204,b,Undirected,2100
3205,b,Undirected,4290
3206,b,Undirected,1936
3207,b,Undirected,1407
3208,b,Undirected,1773
3209,b,Undirected,1916
3210,b,Undirected,1264
3211,b,Undirected,1353
3212,b,Undirected,1743
3213,b,Undirected,1615
3214,b,Undirected,1372
3215,b,Undirected,3625
3216,b,Undirected,2555
3217,b,Undirected,1219
3218,b,Undirected,1116
3219,b,Undirected,1065
3220,b,Undirected,1053
3221,b,Undirected,942
3222,b,Undirected,933
3223,b,Undirected,1026
3224,b,Undirected,836
3225,b,Undirected,1331
3226,b,Undirected,2296
3227,b,Undirected,2390
3228,b,Undirected,2049
3229,b,Undirected,2215
3230,b,Undirected,1885
3231,b,Undirected,4315
3232,b,Undirected,4122
3233,b,Undirected,2052
3234,b,Undirected,1747
3235,b,Undirected,1594
3236,b,Undirected,1577
3237,b,Undirected,1309
3238,b,Undirected,4865
3239,b,Undirected,1715
3240,b,Undirected,2048
3241,b,Undirected,1463
3242,b,Undirected,1276
3243,b,Undirected,1363
3244,b,Undirected,1202
3245,b,Undirected,1169
3246,b,Undirected,1803
3247,b,Undirected,1233
3248,b,Undirected,1284
3249,b,Undirected,4948
3250,b,Undirected,1955
3251,b,Undirected,2270
3252,b,Undirected,1852
3253,b,Undirected,1244
3254,b,Undirected,1298
3255,b,Undirected,1550
3256,b,Undirected,1231
3257,b,Undirected,2242
3258,b,Undirected,1269
3259,b,Undirected,1727
3260,b,Undirected,1939
3261,b,Undirected,1481
3262,b,Undirected,3016
3263,b,Undirected,1617
3264,b,Undirected,2818
3265,b,Undirected,1565
3266,b,Undirected,1468
3267,b,Undirected,1619
3268,b,Undirected,1916
3269,b,Undirected,1748
3270,b,Undirected,1467
3271,b,Undirected,1313
3272,b,Undirected,1174
3273,b,Undirected,1097
3274,b,Undirected,1146
3275,b,Undirected,1391
3276,b,Undirected,4453
3277,b,Undirected,4575
3278,b,Undirected,1653
3279,b,Undirected,1621
3280,b,Undirected,1389
3281,b,Undirected,1252
3282,b,Undirected,7279
3283,b,Undirected,2657
3284,b,Undirected,2177
3285,b,Undirected,2641
3286,b,Undirected,3296
3287,b,Undirected,1998
3288,b,Undirected,2843
3289,b,Undirected,1743
3290,b,Undirected,1737
3291,b,Undirected,1368
3292,b,Undirected,2026
3293,b,Undirected,1760
3294,b,Undirected,2276
3295,b,Undirected,1640
3296,b,Undirected,1926
3297,b,Undirected,2925
3298,b,Undirected,2206
3299,b,Undirected,2473
3300,b,Undirected,2154
3301,b,Undirected,3838
3302,b,Undirected,2735
3303,b,Undirected,2117
3304,b,Undirected,1570
3305,b,Undirected,1482
3306,b,Undirected,1672
3307,b,Undirected,1625
3308,b,Undirected,1958
3309,b,Undirected,3331
3310,b,Undirected,6216
3311,b,Undirected,3944
3312,b,Undirected,3361
3313,b,Undirected,4797
3314,b,Undirected,2686
3315,b,Undirected,3240
3316,b,Undirected,2619
3317,b,Undirected,2043
3318,b,Undirected,5280
3319,b,Undirected,3640
3320,b,Undirected,2226
3321,b,Undirected,1700
3322,b,Undirected,3215
3323,b,Undirected,3134
3324,b,Undirected,8104
3325,b,Undirected,2299
3326,b,Undirected,2271
3327,b,Undirected,4631
3328,b,Undirected,1656
3329,b,Undirected,2106
3330,b,Undirected,2390
3331,b,Undirected,1727
3332,b,Undirected,1886
3333,b,Undirected,1679
3334,b,Undirected,2005
3335,b,Undirected,1668
